Date,From time,To time,Condition
22/8/2017,00:00,23:30,Outage of Generating Unit SER--G4 on 16 Sep 2017 at 0001Hrs was without Final Approval/Consent.
22/8/2017,20:30,21:30,Fuel changeover test of Generating Unit SNKCCP6 is anticipated to carry out on 22 Aug 2017 at the following timing. Gas to Gas : At about 2031Hrs. Gas to Gas : At about 2101Hrs.
22/8/2017,20:30,21:30,Fuel changeover test of Generating Unit SNKCCP6 was carried out and completed on 22 Aug 2017 at the following timing. Gas to Gas : From 2031Hrs - 2037Hrs. Gas to Gas : From 2110Hrs - 2117Hrs.
23/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
23/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
23/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
23/8/2017,00:00,23:30,Outage of Generating Unit SER--G4 on 16 Sep 2017 at 0001Hrs was without Final Approval/Consent.
23/8/2017,09:30,10:00,Forced outage of generating unit SRCGTG1 at 38MW on 23 Aug 2017 at 09:56Hrs. 
24/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
24/8/2017,00:00,23:30,Outage of Generating Unit SNKCCP3 from 24 Aug 2017 at 0001hrs to 27 Aug 2017 at 2400hrs was without Final Approval/Consent.
24/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
24/8/2017,00:00,23:30,Outage of Generating Unit SER--G4 on 16 Sep 2017 at 0001Hrs was without Final Approval/Consent.
24/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
25/8/2017,00:00,23:30,Outage of Generating Unit SNKCCP3 from 24 Aug 2017 at 0001hrs to 27 Aug 2017 at 2400hrs was without Final Approval/Consent.
25/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
25/8/2017,00:00,23:30,Outage of Generating Unit SER--G4 on 16 Sep 2017 at 0001Hrs was without Final Approval/Consent.
25/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
25/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
26/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
26/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
26/8/2017,00:00,23:30,Outage of Generating Unit SNKCCP3 from 24 Aug 2017 at 0001hrs to 27 Aug 2017 at 2400hrs was without Final Approval/Consent.
26/8/2017,00:00,23:30,Outage of Generating Unit SER--G4 on 16 Sep 2017 at 0001Hrs was without Final Approval/Consent.
26/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
27/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
27/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
27/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
27/8/2017,00:00,23:30,Outage of Generating Unit SNKCCP3 from 24 Aug 2017 at 0001hrs to 27 Aug 2017 at 2400hrs was without Final Approval/Consent.
27/8/2017,00:00,23:30,Outage of Generating Unit SER--G4 on 16 Sep 2017 at 0001Hrs was without Final Approval/Consent.
27/8/2017,06:30,07:00,Outage of Generating Unit PACLBLK2 on 27 Aug 2017 at 0659Hrs was without Final Approval/Consent.
28/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
28/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
28/8/2017,00:00,23:30,Outage of Generating Unit SER--G4 on 16 Sep 2017 at 0001Hrs was without Final Approval/Consent.
28/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
28/8/2017,06:00,06:30,Forced outage of Generating Unit SNKCCP4 - CCPGT 4 at 30MW on 28 Aug 2017 at 0604Hrs.
29/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
29/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
29/8/2017,00:00,23:30,Outage of Generating Unit SER--G4 on 16 Sep 2017 at 0001Hrs was without Final Approval/Consent.
29/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
29/8/2017,09:30,12:00,Outage of Seraya S/H I 66kV CB10-152 on 29 Aug 2017 at 0944Hrs was without Final Approval/Consent.
29/8/2017,14:00,15:30,Testing of Black Start Facility at Seraya Power Station - Ser BSGT 2 is anticipated to carry out on 29 Aug 2017 from 1410Hrs to 1510Hrs.
29/8/2017,14:00,15:30,Testing of Black Start Facility at Seraya Power Station - Ser BSGT 2 was carried out on 29 Aug 2017 from 1406Hrs to 1513Hrs.
30/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
30/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
30/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
30/8/2017,00:00,23:30,Outage of Generating Unit SER--G4 on 16 Sep 2017 at 0001Hrs was without Final Approval/Consent.
30/8/2017,13:30,14:00,Forced outage of Generating Unit ENV:TUAS:GENR1-G2 at 1MW on 30 Aug 2017 at 1345Hrs.
30/8/2017,15:30,16:00,Forced outage of Generating Unit ENV:TUAS:GENR1-G1 at 6MW on 30 Aug 2017 at 1558Hrs.
30/8/2017,16:30,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 25 Mar 2018 at 2359hrs was without Final Approval/Consent.
30/8/2017,16:30,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 16 Mar 2018 at 2359hrs was without Final Approval/Consent.
30/8/2017,16:30,23:30,Outage of Generating Unit JUR GT1 on 30 Aug 2017 at 1631Hrs was without Final Approval/Consent.
30/8/2017,16:30,23:30,Outage of Generating Unit JUR GT1 on 01 Sep 2017 at 0001Hrs was without Final Approval/Consent.
30/8/2017,17:00,18:00,Fuel changeover test of Generating Unit PACLBLK2 is anticipated to carry out on 30 Aug 2017 at the following timing. Gas to Diesel : At about 1701Hrs. Diesel to Gas : At about 1731Hrs.
30/8/2017,17:00,18:00,Fuel changeover test of Generating Unit PACLBLK2 was carried out and completed on 30 Aug 2017 at the following timing. Gas to Diesel : From 1710Hrs - 1713Hrs. Diesel to Gas : From 1744Hrs - 1746Hrs.
31/8/2017,00:00,23:30,Outage of Generating Unit SER--G4 on 16 Sep 2017 at 0001Hrs was without Final Approval/Consent.
31/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
31/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
31/8/2017,00:00,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 25 Mar 2018 at 2359hrs was without Final Approval/Consent.
31/8/2017,00:00,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 16 Mar 2018 at 2359hrs was without Final Approval/Consent.
31/8/2017,00:00,23:30,Outage of Generating Unit JUR GT1 on 30 Aug 2017 at 1631Hrs was without Final Approval/Consent.
31/8/2017,00:00,23:30,Outage of Generating Unit JUR GT1 on 01 Sep 2017 at 0001Hrs was without Final Approval/Consent.
31/8/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
31/8/2017,01:00,23:30,Outage of Generating Unit SRC GTG1 on 31 Aug 2017 at 0110Hrs was without Final Approval/Consent.
31/8/2017,08:00,08:30,Forced outage of Tampines/Aida Street 66kV Feeder No. 2 on 31 Aug 2017 at 0828Hrs.
1/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 25 Mar 2018 at 2359hrs was without Final Approval/Consent.
1/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 16 Mar 2018 at 2359hrs was without Final Approval/Consent.
1/9/2017,00:00,23:30,Outage of Generating Unit SER--G4 on 16 Sep 2017 at 0001Hrs was without Final Approval/Consent.
1/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
1/9/2017,00:00,23:30,Outage of Generating Unit SERCCP2 on 01 Sep 2017 at 0001Hrs was without Final Approval/Consent.
1/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
1/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
1/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 on 01 Sep 2017 at 0001Hrs was without Final Approval/Consent.
2/9/2017,00:00,23:30,Outage of Generating Unit SERCCP2 on 01 Sep 2017 at 0001Hrs was without Final Approval/Consent.
2/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
2/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 25 Mar 2018 at 2359hrs was without Final Approval/Consent.
2/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 16 Mar 2018 at 2359hrs was without Final Approval/Consent.
2/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
2/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
2/9/2017,00:00,23:30,Outage of Generating Unit SER--G4 on 16 Sep 2017 at 0001Hrs was without Final Approval/Consent.
2/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 on 01 Sep 2017 at 0001Hrs was without Final Approval/Consent.
3/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
3/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
3/9/2017,00:00,23:30,Outage of Generating Unit SER--G4 on 16 Sep 2017 at 0001Hrs was without Final Approval/Consent.
3/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 on 01 Sep 2017 at 0001Hrs was without Final Approval/Consent.
3/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 16 Mar 2018 at 2359hrs was without Final Approval/Consent.
3/9/2017,00:00,23:30,Outage of Generating Unit SERCCP2 on 01 Sep 2017 at 0001Hrs was without Final Approval/Consent.
3/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
3/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 25 Mar 2018 at 2359hrs was without Final Approval/Consent.
3/9/2017,04:00,04:30,Forced outage of generating unit DG : SOXHYD : GENR 2 at 4MW on 03 Sep 2017 at 04:27Hrs. 
3/9/2017,04:00,04:30,Forced outage of generating unit SERCCP1 at 310MW on 03 Sep 2017 at 04:27Hrs. 
3/9/2017,04:30,05:00,Activate scheduled contingency reserve from Load Facilities. Must deliver within 10 Minutes.
3/9/2017,05:00,05:30,Load interrupted can be restored with immediate effect. 
4/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
4/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 on 01 Sep 2017 at 0001Hrs was without Final Approval/Consent.
4/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
4/9/2017,00:00,23:30,Outage of Generating Unit SER--G4 on 16 Sep 2017 at 0001Hrs was without Final Approval/Consent.
4/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 25 Mar 2018 at 2359hrs was without Final Approval/Consent.
4/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 16 Mar 2018 at 2359hrs was without Final Approval/Consent.
4/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
4/9/2017,11:00,23:30,Outage of Generating Unit TUASCCP3 on 04 Sep 2017 at 1100Hrs was without Final Approval/Consent.
5/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
5/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 on 01 Sep 2017 at 0001Hrs was without Final Approval/Consent.
5/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 16 Mar 2018 at 2359hrs was without Final Approval/Consent.
5/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 25 Mar 2018 at 2359hrs was without Final Approval/Consent.
5/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
5/9/2017,00:00,23:30,Outage of Generating Unit SER--G4 on 16 Sep 2017 at 0001Hrs was without Final Approval/Consent.
5/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
5/9/2017,00:00,23:30,Outage of Generating Unit TUASCCP3 on 04 Sep 2017 at 1100Hrs was without Final Approval/Consent.
5/9/2017,14:00,15:30,Testing of Black Start Facility at Seraya Power Station - Ser BSGT 1 was carried out on 05 Sep 2017 from 1403Hrs to 1510Hrs.
5/9/2017,17:00,18:00,Fuel changeover test of Generating Unit TSPBLK1 is anticipated to carry out on 05 Sep 2017 at the following timing. Gas to Gas : At about 1701Hrs. Gas to Gas : At about 1731Hrs.
5/9/2017,17:00,18:00,Fuel changeover test of Generating Unit TSPBLK1 was carried out and completed on 05 Sep 2017 at the following timing. Gas to Gas : From 1705Hrs - 1705Hrs. Gas to Gas : From 1740Hrs - 1743Hrs.
6/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
6/9/2017,00:00,23:30,Outage of Generating Unit TUASCCP3 on 04 Sep 2017 at 1100Hrs was without Final Approval/Consent.
6/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 16 Mar 2018 at 2359hrs was without Final Approval/Consent.
6/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 on 01 Sep 2017 at 0001Hrs was without Final Approval/Consent.
6/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
6/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
6/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 25 Mar 2018 at 2359hrs was without Final Approval/Consent.
6/9/2017,00:00,23:30,Outage of Generating Unit SER--G4 on 16 Sep 2017 at 0001Hrs was without Final Approval/Consent.
6/9/2017,05:00,05:30,Forced outage of generating unit SERCCP1 at 244MW on 06 Sep 2017 at 05:20Hrs. 
6/9/2017,13:00,14:30,Testing of Black Start Facility at Seraya Power Station - Ser BSGT 2 was carried out on 06 Sep 2017 from 1303Hrs to 1410Hrs.
6/9/2017,13:00,14:30,Testing of Black Start Facility at Seraya Power Station - Ser BSGT 2 is anticipated to carry out on 06 Sep 2017 from 1310Hrs to 1410Hrs.
6/9/2017,21:00,22:00,Fuel changeover test of Generating Unit SNK CCP1 was carried out and completed on 06 Sep 2017 at the following timing. Gas to Diesel : From 2104Hrs - 2107Hrs. Diesel to Gas : From 2139Hrs - 2141Hrs.
6/9/2017,21:00,22:00,Fuel changeover test of Generating Unit SNK CCP1 is anticipated to carry out on 06 Sep 2017 at the following timing. Gas to Diesel : At about 2101Hrs. Diesel to Gas : At about 2131Hrs.
7/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 16 Mar 2018 at 2359hrs was without Final Approval/Consent.
7/9/2017,00:00,23:30,Outage of Generating Unit SER--G4 on 16 Sep 2017 at 0001Hrs was without Final Approval/Consent.
7/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
7/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 25 Mar 2018 at 2359hrs was without Final Approval/Consent.
7/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
7/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 on 01 Sep 2017 at 0001Hrs was without Final Approval/Consent.
7/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
7/9/2017,00:00,23:30,Outage of Generating Unit TUASCCP3 on 04 Sep 2017 at 1100Hrs was without Final Approval/Consent.
7/9/2017,10:30,11:00,Forced outage of generating unit EXON GB at 39MW on 07 Sep 2017 at 10:37Hrs. 
8/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 from 30 Aug 2017 at 1631hrs to 16 Mar 2018 at 2359hrs was without Final Approval/Consent.
8/9/2017,00:00,23:30,Outage of Generating Unit JUR GT1 on 01 Sep 2017 at 0001Hrs was without Final Approval/Consent.
8/9/2017,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
